Timestamp,Vehicle_ID,Vehicle_Model,Battery_Age_Months,Avg_Cell_Voltage,Max_Cell_Voltage,Min_Cell_Voltage,Pack_Current,Charging_State,Charge_Throughput,Avg_Temperature,Max_Temperature,Min_Temperature,Ambient_Temperature,Internal_Resistance,Pressure_Level,Coolant_Flow_Rate,Insulation_Resistance,Cycle_Count,Depth_of_Discharge,Energy_Consumed_kWh,Energy_Regenerated_kWh,Distance_Traveled_km,Speed_kmh,Acceleration_ms2,Location_City,Location_Latitude,Location_Longitude,Altitude_m,Humidity_Percent,Air_Pressure_kPa,SOC,SOH,Voltage_Imbalance,Temperature_Gradient,Power_kW,Thermal_Risk_Score,Voltage_Risk_Score,Aging_Risk_Score,Overall_Risk_Score,Alert_Status,Critical_Alert,Hour,Day_of_Week,Month,Vehicle_Model_Encoded,Charging_State_Encoded,Location_City_Encoded,Risk_Category
2024-05-09 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,20,3.714,3.84,3.591,75.87,Discharging,33347.53,41.14,48.25,34.75,29.9,3.489,1.184,2.717,1166637,327,44.1,1.69,0.0,114.6,91.4,-2.3,Bangalore,12.9716,77.5946,920,83,92.0,69.85049999902776,79.84268849975699,0.24899999999999967,13.5,0.28178118,41.15616170640056,50.475184476791036,34.050077639660884,41.89380794095083,Cell Imbalance,1,0,3,5,3,1,0,Medium
2024-05-09 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,25,3.725,3.869,3.391,96.14,Discharging,29441.04,46.12,54.85,42.2,32.9,3.381,1.365,2.467,1301482,389,60.4,2.15,0.0,61.3,53.3,-1.3,Pune,18.5204,73.8567,560,68,94.3,60.71252078857718,80.26922058919965,0.4780000000000002,12.649999999999999,0.35812150000000004,43.15857393579203,100.0,40.27733977659736,61.14530457079646,High Temperature;Cell Imbalance,1,6,3,5,3,1,4,High
2024-05-09 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,14,3.555,3.849,3.28,-95.29,Charging,18367.99,44.4,51.7,39.13,33.29,3.531,1.647,3.986,1174144,202,0.0,0.0,2.03,0.0,0.0,0.0,Pune,18.5204,73.8567,560,76,93.3,62.57565607527983,85.45968788842467,0.5690000000000004,12.57,0.33875595000000003,48.745579555392425,100.0,25.295172337690026,58.01358396436081,Cell Imbalance,1,12,3,5,3,0,4,High
2024-05-09 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,23,3.473,3.66,3.206,-59.52,Charging,37218.29,35.28,43.63,27.73,32.97,3.094,1.173,2.958,1752660,380,0.0,0.0,1.24,0.0,0.0,0.0,Pune,18.5204,73.8567,560,65,94.0,35.422231213110344,80.3712291435559,0.4540000000000002,15.900000000000002,0.20671296,23.86527698025514,96.5397848935789,36.33484051368008,52.246634129171376,Cell Imbalance,1,18,3,5,3,0,4,High
2024-05-10 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,23,3.761,4.061,3.388,-39.0,Charging,32822.35,33.49,39.2,27.5,27.72,3.242,1.562,3.331,1668272,424,0.0,0.0,0.88,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,79,102.5,88.4196466987568,79.89104545970629,0.673,11.700000000000003,0.146679,17.631323510585844,100.0,49.03349893281771,55.55494081446785,Cell Imbalance,1,0,4,5,3,0,1,High
2024-05-10 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,55,3.426,3.715,3.294,75.04,Discharging,74990.9,43.57,51.17,40.89,33.05,3.639,1.013,3.583,1510582,757,85.7,1.54,0.0,30.9,14.2,1.3,Delhi,28.6139,77.209,216,61,99.8,19.882214665005996,57.097007834037356,0.4209999999999998,10.280000000000001,0.25708704000000004,40.851766188470926,90.92197744978353,93.14419787167255,74.97264716997567,Cell Imbalance,1,6,4,5,3,1,2,High
2024-05-10 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,21,3.472,3.71,3.219,67.9,Discharging,27051.61,42.15,51.24,39.8,31.51,3.391,1.501,3.122,1362570,287,82.7,1.41,0.0,100.4,102.2,-0.3,Mumbai,19.076,72.8777,14,73,102.1,15.797037404342891,81.32273645686803,0.4910000000000001,11.440000000000005,0.2357488,43.92474329820917,98.25378654738323,40.15856693975464,60.779032261782355,Cell Imbalance,1,12,4,5,3,1,3,High
2024-05-10 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,2,3.567,3.764,3.306,100.0,Discharging,7090.26,45.42,54.38,37.63,32.57,2.988,1.388,3.061,1380022,99,22.4,2.14,0.0,102.4,117.2,1.0,Chennai,13.0827,80.2707,6,77,101.2,36.34290391765142,98.19161410576623,0.45799999999999974,16.75,0.3567000000000001,45.04586848041345,98.42342349395017,4.691862478336553,49.38705148423339,High Temperature;Cell Imbalance,1,18,4,5,3,1,1,Medium
2024-05-11 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,9,3.491,3.75,3.102,73.29,Discharging,19331.24,35.51,49.62,31.5,31.13,3.203,1.528,2.165,1791805,192,40.0,1.54,0.0,199.5,34.8,1.7,Mumbai,19.076,72.8777,14,83,100.3,19.799166530094293,89.5906246130673,0.6480000000000001,18.119999999999997,0.25585539,21.33773948264971,100.0,20.663350524199117,47.33369666894961,Cell Imbalance,1,0,5,5,3,1,3,Medium
2024-05-11 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,39,3.659,4.042,3.427,56.92,Discharging,52409.79,42.75,49.38,38.01,36.22,3.316,1.262,3.296,1232020,598,85.0,1.25,0.0,116.2,7.5,0.5,Pune,18.5204,73.8567,560,82,94.9,39.84806600000671,70.57166186138006,0.6149999999999998,11.370000000000005,0.20827027999999997,45.41507556621474,100.0,66.94153625763724,70.78553727461733,Cell Imbalance,1,6,5,5,3,1,4,High
2024-05-11 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,2,3.424,3.539,3.145,78.1,Discharging,3504.57,34.07,38.06,31.89,30.04,3.069,1.002,2.201,1323616,40,41.9,1.6,0.0,48.6,90.5,-0.7,Bangalore,12.9716,77.5946,920,76,91.7,17.055733544701084,99.44053918557296,0.39400000000000013,6.170000000000002,0.2674144,27.530076631453603,78.90277824144194,17.416691761144087,41.28318221134654,Cell Imbalance,1,12,5,5,3,1,0,Medium
2024-05-11 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,27,3.432,3.696,3.209,43.76,Discharging,27262.52,32.11,44.92,29.41,27.84,3.357,1.457,3.952,1669481,341,80.5,0.9,0.0,184.2,40.9,-0.3,Mumbai,19.076,72.8777,14,85,101.1,19.88372469984671,81.200008171328,0.4870000000000001,15.510000000000002,0.15018431999999998,22.009336547524523,100.0,49.34923578293017,57.119524110151566,Cell Imbalance,1,18,5,5,3,1,3,High
2024-05-12 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,3,3.706,3.845,3.499,61.57,Discharging,7599.39,41.71,56.0,38.52,34.53,2.993,1.452,3.718,1655374,98,84.5,1.37,0.0,154.7,54.0,0.4,Delhi,28.6139,77.209,216,69,100.7,65.64557899845258,96.61208425074376,0.3460000000000001,17.479999999999997,0.22817842,42.61985527623651,81.8915725406797,14.543985240673118,46.351804352529776,Cell Imbalance,1,0,6,5,3,1,2,Medium
2024-05-12 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,6,3.713,3.862,3.499,73.67,Discharging,16771.68,41.51,45.38,38.14,32.4,3.348,1.626,3.959,1080826,208,81.6,1.64,0.0,160.0,83.7,1.6,Chennai,13.0827,80.2707,6,75,102.6,66.31326003263302,93.49892653580783,0.363,7.240000000000002,0.27353671,35.41160536662755,78.12131444888202,16.435596608600214,43.322838808036586,Cell Imbalance,1,6,6,5,3,1,1,Medium
2024-05-12 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,8,3.509,3.66,3.192,93.46,Discharging,10747.43,39.88,52.89,33.26,30.39,3.166,1.292,3.197,1663150,110,60.5,1.97,0.0,107.2,45.3,1.5,Chennai,13.0827,80.2707,6,77,101.4,37.85178784707808,94.44278762569247,0.46799999999999997,19.630000000000003,0.32795114,30.160696974543136,100.0,20.786016205004948,50.31557105984936,Cell Imbalance,1,12,6,5,3,1,1,High
2024-05-12 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,45,3.409,3.654,3.264,-0.16,Idle,41671.76,32.83,44.72,25.22,32.52,3.549,1.269,2.37,1542631,599,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,75,100.9,26.992974494304285,66.97857779623476,0.3900000000000001,19.5,0.00054544,19.09508055803581,89.30752617771107,81.76034067615932,63.38764913730207,Cell Imbalance,1,18,6,5,3,2,1,High
2024-05-13 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,28,3.478,3.611,3.113,0.43,Idle,37245.05,32.93,38.48,30.09,33.56,3.402,1.213,3.956,1745162,438,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,65,99.1,26.43109410868066,78.40854340998715,0.4980000000000002,8.389999999999997,0.00149554,24.08872989242439,100.0,43.65522178194975,55.91465055812472,Cell Imbalance,1,0,0,5,3,2,2,High
2024-05-13 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,31,3.566,3.72,3.323,51.82,Discharging,32647.71,41.4,50.34,34.22,34.4,3.264,1.109,2.17,1376933,441,42.9,1.11,0.0,79.4,89.2,-1.0,Bangalore,12.9716,77.5946,920,70,91.9,35.53757816680783,76.052215952245,0.39700000000000024,16.120000000000005,0.18479012,33.94342949874679,84.6530841423009,51.427778906036174,56.67476418236129,Cell Imbalance,1,6,0,5,3,1,0,High
2024-05-13 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,11,3.524,3.736,3.299,23.25,Discharging,15963.48,40.89,51.93,35.82,35.34,3.415,1.035,2.671,1545173,177,88.7,0.49,0.0,158.7,1.9,-2.0,Chennai,13.0827,80.2707,6,89,101.4,37.251746133448215,90.80940411154543,0.4370000000000003,16.11,0.081933,36.295104580400924,89.95390998975274,24.58400130335956,50.27767195783775,Cell Imbalance,1,12,0,5,3,1,1,High
2024-05-13 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,45,3.664,3.767,3.397,39.37,Discharging,53420.4,31.62,43.55,27.73,26.78,3.26,1.007,3.987,1517677,597,83.4,0.87,0.0,90.3,52.5,1.9,Mumbai,19.076,72.8777,14,84,100.3,36.47173563386002,66.59813601441782,0.3700000000000001,15.819999999999997,0.14425168,20.947137309565868,79.81868498734944,76.67186701037933,59.14589643576488,Cell Imbalance,1,18,0,5,3,1,3,High
2024-05-14 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,56,3.638,3.846,3.385,59.66,Discharging,62503.91,36.5,48.73,31.35,31.18,3.721,1.554,3.214,1238292,714,34.7,1.3,0.0,53.6,47.8,-1.7,Pune,18.5204,73.8567,560,70,93.2,41.762624423045786,56.80266741799487,0.4610000000000003,17.379999999999995,0.21704307999999997,31.461626383964333,100.0,91.20654540143171,74.22272392846536,Cell Imbalance,1,0,1,5,3,1,4,High
2024-05-14 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,42,3.592,3.702,3.326,-0.51,Idle,62719.54,28.47,35.94,25.14,26.05,3.491,1.723,3.888,1057707,644,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,57,100.4,50.71492301762568,69.06609642083447,0.3759999999999999,10.799999999999997,0.00183192,10.617315268358205,88.55213586376493,73.86403491931506,57.67782868381273,Cell Imbalance,1,6,1,5,3,2,2,High
2024-05-14 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,54,3.463,3.564,3.311,62.29,Discharging,56075.42,36.41,49.3,29.24,32.7,3.401,1.282,2.561,1178722,650,88.5,1.29,0.0,30.2,12.4,0.9,Chennai,13.0827,80.2707,6,88,100.9,14.56807186288344,61.55508039941482,0.2530000000000001,20.06,0.21571027,29.916686415000914,64.70204912128901,89.01121850051142,61.20998467893378,Low Battery;Cell Imbalance,1,12,1,5,3,1,1,High
2024-05-14 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,21,3.637,3.912,3.365,29.18,Discharging,31121.32,35.15,42.35,28.36,28.3,3.181,1.418,3.198,1548906,351,78.0,0.64,0.0,26.7,13.4,-0.1,Bangalore,12.9716,77.5946,920,74,92.0,39.75907973109578,85.41619551627792,0.5469999999999997,13.990000000000002,0.10612766000000001,28.267359875342706,100.0,42.43355358508666,56.900304486809794,Cell Imbalance,1,18,1,5,3,1,0,High
2024-05-15 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,7,3.748,4.145,3.564,65.89,Discharging,17617.32,37.98,48.66,31.42,30.04,2.998,1.196,3.017,1668121,211,25.8,1.48,0.0,141.9,68.0,1.8,Delhi,28.6139,77.209,216,58,100.1,66.2836120016024,92.52612750243344,0.5809999999999995,17.239999999999995,0.24695572000000002,27.71556467500971,100.0,18.696341642199542,48.80396877240309,Cell Imbalance,1,0,2,5,3,1,2,Medium
2024-05-15 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,1,3.622,3.851,3.407,85.4,Discharging,15158.35,32.46,38.26,25.31,26.81,2.935,1.798,3.974,1724337,152,30.2,1.86,0.0,20.3,0.7,-1.8,Pune,18.5204,73.8567,560,79,94.3,36.02213003853933,97.51930575573698,0.44399999999999995,12.95,0.3093188,23.97294055154335,100.0,5.950771532825569,43.30790402812297,Cell Imbalance,1,6,2,5,3,1,4,Medium
2024-05-15 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,52,3.643,3.813,3.503,-43.69,Charging,75530.16,27.59,40.76,20.93,26.52,3.487,1.425,2.276,1673675,770,0.0,0.0,0.96,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,77,101.4,56.492105220816335,64.76263276259179,0.31000000000000005,19.83,0.15916266999999998,11.90234202205151,71.21662598207871,91.09183144881537,58.0702664843152,Cell Imbalance,1,12,2,5,3,0,1,High
2024-05-15 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,30,3.714,4.088,3.347,29.54,Discharging,34691.23,30.68,39.44,24.12,31.48,3.098,1.422,2.164,1043898,414,20.9,0.66,0.0,151.4,3.2,-1.8,Chennai,13.0827,80.2707,6,80,102.1,60.94604430838712,80.19198462042218,0.7410000000000001,15.319999999999997,0.10971155999999999,20.625969087806773,100.0,52.08715243078298,57.571040506196574,Cell Imbalance,1,18,2,5,3,1,1,High
2024-05-16 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,55,3.52,3.859,3.22,96.27,Discharging,65950.02,45.89,60.46,40.55,33.39,3.669,1.511,2.328,1792948,709,57.7,2.03,0.0,148.4,116.1,-0.5,Delhi,28.6139,77.209,216,66,99.2,38.50245288899815,62.52342989861292,0.6389999999999998,19.910000000000004,0.33887039999999996,46.501462600922224,100.0,87.14034357045006,77.8806020571241,High Temperature;Cell Imbalance,1,0,3,5,3,1,2,Critical
2024-05-16 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,40,3.679,3.963,3.382,80.27,Discharging,54533.3,39.78,51.7,35.38,32.57,3.535,1.478,3.409,1434955,625,45.7,1.77,0.0,114.1,72.7,-0.6,Bangalore,12.9716,77.5946,920,73,91.0,35.4427984796755,68.80261526722943,0.581,16.32,0.29531332999999993,32.45147983885578,100.0,74.92513012534039,69.12553665473206,Cell Imbalance,1,6,3,5,3,1,0,High
2024-05-16 12:00:00,JLR-EV-1011,RANGE_ROVER_EV,51,3.719,4.046,3.387,17.81,Discharging,69083.29,28.82,38.59,22.68,27.29,3.576,1.121,2.299,1651022,760,40.9,0.4,0.0,99.2,94.7,0.7,Chennai,13.0827,80.2707,6,89,101.8,64.91283424326261,60.229877642480396,0.6590000000000003,15.910000000000004,0.06623538999999999,13.425414716284592,100.0,87.7581415180791,67.06118541145456,Cell Imbalance,1,12,3,5,3,1,1,High
2024-05-16 18:00:00,JLR-EV-1011,RANGE_ROVER_EV,59,3.411,3.788,3.262,-30.26,Charging,80878.92,34.61,43.72,27.07,35.35,3.771,1.03,3.29,1532179,841,0.0,0.0,0.62,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,72,101.2,31.40970387141701,54.489422067854974,0.5259999999999998,16.65,0.10321686000000001,28.176725960270673,100.0,91.51794604993789,73.2315573367362,Cell Imbalance,1,18,3,5,3,0,1,High
2024-05-17 00:00:00,JLR-EV-1011,RANGE_ROVER_EV,3,3.542,3.72,3.244,23.19,Discharging,8109.13,39.16,46.3,32.93,34.46,3.32,1.279,3.672,1074252,81,51.8,0.49,0.0,8.1,14.4,2.1,Delhi,28.6139,77.209,216,73,99.7,44.30674311771614,92.53623236860943,0.476,13.369999999999997,0.08213898,33.125565450643634,100.0,5.185466012671406,46.10367715443835,Cell Imbalance,1,0,4,5,3,1,2,Medium
2024-05-17 06:00:00,JLR-EV-1011,RANGE_ROVER_EV,37,3.677,4.024,3.306,0.54,Idle,55159.13,32.79,38.77,29.17,28.81,3.187,1.446,2.658,1045941,547,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,73,102.3,50.06683650177386,75.85492965435681,0.718,9.600000000000001,0.0019855800000000002,24.23300126414015,100.0,63.78876097367026,62.673920745936805,Cell Imbalance,1,6,4,5,3,2,1,High
2024-05-17 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,48,3.685,3.857,3.402,55.31,Discharging,59418.93,31.95,37.97,25.89,26.3,3.267,1.002,3.347,1565425,660,83.0,1.22,0.0,137.3,22.3,0.8,Chennai,13.0827,80.2707,6,75,102.3,42.26043265298227,69.24684946242667,0.45500000000000007,12.079999999999998,0.20381735,17.167436019595534,97.46511615947198,82.28223587591083,65.63826268499278,Cell Imbalance,1,12,4,5,3,1,1,High
2024-05-17 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,15,3.635,3.811,3.513,49.06,Discharging,15512.33,39.29,46.38,34.63,31.65,3.227,1.343,2.037,1299398,189,27.8,1.07,0.0,3.9,74.6,0.6,Delhi,28.6139,77.209,216,58,99.7,42.13322105807608,84.90549114023739,0.29800000000000004,11.75,0.1783331,35.14519959024732,66.08183147443816,31.13211329226919,44.11971478565156,Cell Imbalance,1,18,4,5,3,1,2,Medium
2024-05-18 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,37,3.41,3.542,3.192,-0.04,Idle,35909.39,36.16,41.58,29.2,33.48,3.223,1.545,3.053,1452050,482,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,76,100.6,20.196739832350623,72.86762280060026,0.34999999999999964,12.379999999999999,0.0001364,24.99750045918927,76.58284328492427,66.16939625100993,55.91657999837449,Cell Imbalance,1,0,5,5,3,2,1,High
2024-05-18 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,53,3.496,3.8,3.185,29.25,Discharging,57916.4,36.99,47.99,29.55,33.44,3.463,1.138,2.813,1385188,770,72.3,0.61,0.0,21.2,120.0,-0.5,Mumbai,19.076,72.8777,14,75,101.0,13.533989844824418,61.50792817747327,0.6149999999999998,18.44,0.102258,29.677932136519615,100.0,84.04458267493813,71.24083827048592,Low Battery;Cell Imbalance,1,6,5,5,3,1,3,High
2024-05-18 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,36,3.594,3.852,3.384,88.17,Discharging,33621.41,33.2,39.34,27.01,25.36,3.304,1.027,2.808,1212175,448,58.6,1.9,0.0,110.1,31.6,-2.0,Chennai,13.0827,80.2707,6,84,101.5,36.115299976569055,76.36255006765083,0.46799999999999997,12.330000000000002,0.31688298,21.488782189077575,93.6534454191227,64.55498636854182,59.8990713255807,Cell Imbalance,1,12,5,5,3,1,1,High
2024-05-18 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,56,3.63,3.953,3.431,1.98,Idle,68669.72,27.27,31.04,20.35,26.08,3.239,1.792,2.021,1664959,805,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,70,99.8,49.136456403749534,61.20614642063557,0.5219999999999998,10.689999999999998,0.007187399999999999,7.037249274659272,100.0,88.57062161910963,65.2026236312563,Cell Imbalance,1,18,5,5,3,2,2,High
2024-05-19 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,35,3.466,3.774,3.323,0.32,Idle,42813.63,34.51,44.19,27.2,34.01,3.343,1.679,2.963,1051742,482,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,82,92.7,26.284365648169658,72.7471897429962,0.45100000000000007,16.99,0.0011091200000000001,23.091029255245743,98.02900773939612,56.77609668128396,59.29871122530861,Cell Imbalance,1,0,6,5,3,2,0,High
2024-05-19 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,33,3.483,3.651,3.314,69.59,Discharging,39348.62,35.61,42.78,31.67,29.28,3.165,1.377,3.704,1486137,444,29.0,1.45,0.0,29.2,86.1,1.9,Delhi,28.6139,77.209,216,62,99.6,19.713779632001298,74.93701489337089,0.33699999999999974,11.11,0.24238197000000003,30.373230966109258,74.05162385958236,59.79203296691935,54.73896259753699,Cell Imbalance,1,6,6,5,3,1,2,High
2024-05-19 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,23,3.718,3.953,3.446,-45.08,Charging,37332.67,35.54,42.52,29.05,32.02,3.315,1.118,3.456,1586845,381,0.0,0.0,1.01,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,78,91.0,80.49252173118376,82.37780910932712,0.5069999999999997,13.470000000000002,0.16760744,21.47177990557371,100.0,41.86061874471279,54.444132883428836,Cell Imbalance,1,12,6,5,3,0,0,High
2024-05-19 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,24,3.765,3.974,3.639,42.99,Discharging,28349.65,36.61,42.44,30.77,30.52,3.411,1.278,2.3,1233730,368,64.9,0.97,0.0,40.2,65.8,-0.4,Bangalore,12.9716,77.5946,920,78,92.3,63.687831077324034,78.36895063701476,0.3350000000000004,11.669999999999998,0.16185735000000004,30.989320674921615,73.09865660658255,49.15618419023236,51.08138715724551,Cell Imbalance,1,18,6,5,3,1,0,High
2024-05-20 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,42,3.669,3.784,3.366,-28.36,Charging,43306.1,31.06,41.55,27.46,28.18,3.488,1.265,3.536,1127483,534,0.0,0.0,0.62,0.0,0.0,0.0,Pune,18.5204,73.8567,560,62,93.0,64.83250213225323,71.72112031683001,0.4179999999999997,14.089999999999996,0.10405284000000001,18.500046833066737,91.83886258945574,72.50631594921651,60.94840845724633,Cell Imbalance,1,0,0,5,3,0,4,High
2024-05-20 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,38,3.421,3.731,3.183,-0.65,Idle,46922.36,29.81,33.68,27.37,27.46,3.435,1.193,3.899,1133438,565,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,71,92.0,23.413507727331147,71.7818468455982,0.548,6.309999999999999,0.00222365,13.101467694251337,100.0,65.6466224305462,59.58269670826585,Cell Imbalance,1,6,0,5,3,2,0,High
2024-05-20 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,28,3.676,3.87,3.386,54.07,Discharging,38619.22,35.22,49.82,31.56,27.92,3.335,1.574,3.921,1528112,483,45.7,1.19,0.0,38.1,97.0,-1.2,Bangalore,12.9716,77.5946,920,68,91.1,44.3893180877114,80.27520280896194,0.484,18.26,0.19876132000000002,26.33017305722891,98.41146323880754,54.65036617351667,59.79733415651771,Cell Imbalance,1,12,0,5,3,1,0,High
2024-05-20 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,38,3.607,3.88,3.232,57.58,Discharging,44041.17,36.41,40.39,31.63,30.31,3.62,1.477,2.993,1563340,478,88.7,1.25,0.0,135.2,25.9,1.3,Mumbai,19.076,72.8777,14,73,101.6,38.24913537415476,72.05259617367886,0.6479999999999997,8.760000000000002,0.20769105999999998,25.282641711970818,100.0,62.77370489627585,62.68544886941556,Cell Imbalance,1,18,0,5,3,1,3,High
2024-05-21 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,9,3.565,3.688,3.313,17.0,Discharging,20436.27,31.26,39.35,29.13,33.18,3.137,1.38,3.692,1743189,202,58.9,0.36,0.0,131.9,114.4,1.8,Bangalore,12.9716,77.5946,920,82,92.3,35.0237538971228,90.09673766894683,0.375,10.220000000000002,0.060605,22.032349341644814,88.20143048432968,16.92852194871543,42.38743392489664,Cell Imbalance,1,0,1,5,3,1,0,Medium
2024-05-21 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,1,3.404,3.789,3.256,-1.64,Idle,1872.59,26.4,39.47,18.58,28.42,2.886,1.516,2.414,1272481,25,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,65,99.9,23.680899788159298,98.27994967909265,0.5330000000000004,20.89,0.00558256,4.9493004258178965,100.0,14.342532377174079,39.763944267663994,Cell Imbalance,1,6,1,5,3,2,2,Medium
2024-05-21 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,17,3.506,3.631,3.143,-0.03,Idle,18312.59,25.7,28.84,21.88,26.66,2.992,1.38,3.695,1049126,236,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,69,101.2,52.53455020171586,89.57308862386087,0.488,6.960000000000001,0.00010517999999999999,1.82012337221445,97.67283182343911,28.376420592720123,42.62312526279123,Cell Imbalance,1,12,1,5,3,2,3,Medium
2024-05-21 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,60,3.679,3.918,3.427,16.53,Discharging,80615.2,33.59,45.4,29.94,29.66,3.61,1.161,3.693,1688253,834,45.0,0.36,0.0,76.7,50.4,-0.7,Bangalore,12.9716,77.5946,920,86,92.8,35.7142571402115,56.56621151203985,0.4910000000000001,15.459999999999997,0.06081387,19.881491186188914,100.0,96.65423294160709,72.17857470926533,Cell Imbalance,1,18,1,5,3,1,0,High
2024-05-22 00:00:00,JLR-EV-1012,RANGE_ROVER_EV,56,3.642,3.921,3.535,-0.71,Idle,63380.4,24.27,30.38,19.07,24.66,3.402,1.205,3.152,1748592,711,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,86,92.5,49.30855019281129,61.82926347741996,0.3859999999999997,11.309999999999999,0.00258582,8.40242341708956,85.91849970269864,85.74761305635622,60.02284539204814,Cell Imbalance,1,0,2,5,3,2,0,High
2024-05-22 06:00:00,JLR-EV-1012,RANGE_ROVER_EV,60,3.645,3.995,3.309,61.15,Discharging,87365.37,34.26,41.18,30.22,28.5,3.788,1.63,3.424,1230096,864,21.2,1.34,0.0,155.6,52.2,0.5,Delhi,28.6139,77.209,216,64,99.2,36.491751470887266,56.60230627017714,0.6859999999999999,10.96,0.22289175,21.436942232295355,100.0,99.50243626798226,73.64645950009253,Cell Imbalance,1,6,2,5,3,1,2,High
2024-05-22 12:00:00,JLR-EV-1012,RANGE_ROVER_EV,36,3.715,3.907,3.581,66.95,Discharging,53899.64,42.21,55.93,38.44,33.3,3.425,1.589,2.092,1385399,547,52.4,1.49,0.0,23.8,16.0,-2.3,Delhi,28.6139,77.209,216,69,99.0,63.71173464214672,73.5199659165951,0.32600000000000007,17.490000000000002,0.24871924999999998,39.70962534164356,75.5190694108523,55.8682789087151,57.03232455373698,Cell Imbalance,1,12,2,5,3,1,2,High
2024-05-22 18:00:00,JLR-EV-1012,RANGE_ROVER_EV,46,3.749,3.954,3.612,97.02,Discharging,50920.87,37.36,48.12,33.01,31.2,3.524,1.122,2.743,1441898,690,31.6,2.18,0.0,131.0,10.3,-2.1,Mumbai,19.076,72.8777,14,75,100.3,61.02512941605157,64.37532124301899,0.3420000000000001,15.11,0.36372798,31.553598133871773,73.56657679603728,70.68880197242099,58.602992300776684,Cell Imbalance,1,18,2,5,3,1,3,High
